Time [s],Velocity [km/h],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [°C],max. Battery Temperature [°C],SoC [%],displayed SoC [%],min. SoC [%],max. SoC [%),Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [°C],Requested Coolant Temperature [°C],Heat Exchanger Temperature [°C],Cabin Temperature Sensor [°C],Location
931.7,118.92,508.83,62.82,90.14,1.44,0.0,351.04,-259.31,30.0,31.0,46.01,49.5,8,90,0.0,0,0.67,0,30.5,0,13.0,30.51,"(12.596603965220714, 77.06456713166443)"
931.8,119.42,508.84,57.44,87.64,1.4,0.0,351.63,-246.54,30.0,31.0,46.0,49.5,8,90,0.0,0,0.66,0,30.5,0,13.0,30.51,"(12.596636250716607, 77.06461276514428)"
931.9,119.9,508.85,53.37,82.21,1.22,0.0,352.33,-230.79,30.0,31.0,46.0,49.5,8,90,0.0,0,0.66,0,30.5,0,13.0,30.51,"(12.596668536212498, 77.06465839862412)"
932.0,120.26,508.86,49.95,73.28,0.96,0.0,353.82,-205.85,30.0,31.0,46.0,49.5,8,90,0.0,0,0.66,0,30.5,0,13.0,30.51,"(12.596700821708389, 77.06470403210395)"
932.1,120.49,508.87,48.35,62.71,0.83,0.0,355.57,-177.9,30.0,31.0,46.0,49.5,8,90,0.0,0,0.66,0,30.5,0,13.0,30.51,"(12.596733107204281, 77.06474966558379)"
932.2,120.75,508.88,47.55,52.64,0.52,0.0,357.13,-152.09,30.0,31.0,46.0,49.5,8,90,0.0,0,0.65,0,30.5,0,13.0,30.51,"(12.596765392700172, 77.06479529906363)"
932.3,120.92,508.89,46.62,43.35,0.47,0.0,358.63,-126.99,30.0,31.0,46.0,49.5,8,90,0.0,0,0.65,0,30.5,0,13.0,30.51,"(12.596797678196063, 77.06484093254348)"
932.4,121.09,508.9,45.98,36.28,0.4,0.0,359.79,-107.43,30.0,31.0,46.0,49.5,8,90,0.0,0,0.65,0,30.5,0,13.0,30.51,"(12.596829963691954, 77.0648865660233)"
932.5,121.22,508.91,45.17,31.72,0.23,0.0,360.84,-89.68,30.0,31.0,46.0,49.5,8,90,0.0,0,0.64,0,30.5,0,13.0,30.51,"(12.596862249187847, 77.06493219950315)"
932.6,121.38,508.91,44.9,26.07,0.19,0.0,361.59,-78.82,30.0,31.0,46.0,49.5,8,90,0.0,0,0.64,0,30.5,0,13.0,30.51,"(12.596894534683738, 77.06497783298299)"
932.7,121.42,508.92,43.8,22.28,0.09,0.0,362.24,-70.22,30.0,31.0,46.0,49.5,8,90,0.0,0,0.64,0,30.5,0,13.0,30.51,"(12.596926820179629, 77.06502346646283)"
932.8,121.43,508.93,43.78,20.5,0.05,0.0,362.7,-63.09,30.0,31.0,46.0,49.5,8,90,0.0,0,0.65,0,30.5,0,13.0,30.51,"(12.596959105675522, 77.06506909994266)"
932.9,121.45,508.94,43.65,18.14,0.04,0.0,363.1,-56.44,30.0,31.0,46.0,49.5,8,90,0.0,0,0.65,0,30.5,0,13.0,30.51,"(12.596991391171413, 77.0651147334225)"
933.0,121.47,508.95,43.65,16.57,-0.03,0.0,363.39,-52.24,30.0,31.0,46.0,49.5,8,90,0.0,0,0.66,0,30.5,0,13.0,30.51,"(12.597023676667304, 77.06516036690235)"
933.1,121.51,508.96,43.5,15.0,-0.08,0.0,363.64,-48.84,30.0,31.0,46.0,49.5,8,90,0.0,0,0.66,0,30.5,0,13.0,30.51,"(12.597055962163195, 77.06520600038219)"
933.2,121.51,508.97,43.5,14.0,0.04,0.0,363.85,-45.67,30.0,31.0,45.96,49.5,8,90,0.0,0,0.67,0,30.5,0,13.0,30.51,"(12.597088247659087, 77.06525163386203)"
933.3,121.48,508.98,43.65,13.39,0.01,0.0,364.05,-42.57,30.0,31.0,45.91,49.5,8,90,0.0,0,0.67,0,30.5,0,13.0,30.51,"(12.597120533154978, 77.06529726734186)"
933.4,121.46,508.99,44.07,12.11,-0.05,0.0,364.25,-39.96,30.0,31.0,45.9,49.5,8,90,0.0,0,0.68,0,30.5,0,13.0,30.51,"(12.59715281865087, 77.0653429008217)"
933.5,121.46,509.0,44.43,11.39,-0.1,0.0,364.45,-37.51,30.0,31.0,45.9,49.5,8,90,0.0,0,0.68,0,30.5,0,13.0,30.51,"(12.59718510414676, 77.06538853430155)"
933.6,121.37,509.01,45.1,10.5,-0.1,0.0,364.58,-36.71,30.0,31.0,45.9,49.5,8,90,0.0,0,0.67,0,30.5,0,13.0,30.51,"(12.597217389642653, 77.06543416778139)"
933.7,121.36,509.02,47.23,10.0,-0.2,0.0,364.68,-36.46,30.0,31.0,45.9,49.5,8,90,0.0,0,0.67,0,30.5,0,13.0,30.51,"(12.597249675138544, 77.06547980126122)"
933.8,121.29,509.02,49.48,11.0,-0.11,0.0,364.55,-39.03,30.0,31.0,45.9,49.5,8,90,0.0,0,0.66,0,30.5,0,13.0,30.51,"(12.597281960634435, 77.06552543474106)"
933.9,121.28,509.03,52.17,12.5,-0.05,0.0,364.35,-42.52,30.0,31.0,45.9,49.5,8,90,0.0,0,0.66,0,30.5,0,13.0,30.51,"(12.597314246130328, 77.0655710682209)"
934.0,121.28,509.04,55.59,14.38,0.0,0.0,363.89,-50.52,30.0,31.0,45.9,49.5,8,90,0.0,0,0.65,0,30.5,0,13.0,30.51,"(12.597346531626219, 77.06561670170075)"
934.1,121.29,509.05,58.43,17.7,0.07,0.0,363.34,-60.05,30.0,31.0,45.9,49.5,8,90,0.0,0,0.65,0,30.5,0,13.0,30.51,"(12.59737881712211, 77.06566233518058)"
934.2,121.3,509.06,60.0,22.9,0.1,0.0,362.41,-76.15,30.0,31.0,45.9,49.5,8,90,0.0,0,0.64,0,30.5,0,13.0,30.51,"(12.597411102618, 77.06570796866042)"
934.3,121.4,509.07,61.13,29.85,0.28,0.0,361.36,-94.4,30.0,31.0,45.9,49.5,8,90,0.0,0,0.64,0,30.5,0,13.0,30.51,"(12.597443388113893, 77.06575360214026)"
934.4,121.45,509.08,61.03,36.05,0.35,0.0,360.42,-109.6,30.0,31.0,45.9,49.5,8,90,0.0,0,0.64,0,30.5,0,13.0,30.51,"(12.597475673609784, 77.0657992356201)"
934.5,121.6,509.09,60.7,41.55,0.49,0.0,359.52,-123.8,30.0,31.0,45.9,49.5,8,90,0.0,0,0.64,0,30.5,0,13.0,30.51,"(12.597507959105675, 77.06584486909993)"
934.6,121.85,509.1,60.7,45.55,0.61,0.0,358.81,-134.27,30.0,31.0,45.9,49.5,8,90,0.0,0,0.64,0,30.5,0,13.0,30.51,"(12.597540244601568, 77.06589050257978)"
934.7,122.09,509.11,60.58,48.15,0.67,0.0,358.16,-143.52,30.0,31.0,45.9,49.5,8,90,0.0,0,0.64,0,30.5,0,13.0,30.51,"(12.597572530097459, 77.06593613605962)"
934.8,122.27,509.12,60.3,52.05,0.64,0.0,357.74,-150.28,30.0,31.0,45.9,49.5,8,90,0.0,0,0.64,0,30.5,0,13.0,30.51,"(12.59760481559335, 77.06598176953946)"
934.9,122.52,509.13,59.82,53.0,0.69,0.0,357.39,-156.23,30.0,31.0,45.9,49.5,8,90,0.0,0,0.64,0,30.5,0,13.0,30.51,"(12.59763710108924, 77.06602740301929)"
935.0,122.77,509.13,59.6,54.35,0.83,0.0,357.11,-160.07,30.0,31.0,45.9,49.5,8,90,0.0,0,0.64,0,30.5,0,13.0,30.51,"(12.597669386585133, 77.06607303649913)"
935.1,123.03,509.14,59.18,55.21,0.73,0.0,356.86,-163.22,30.0,31.0,45.9,49.5,8,90,0.0,0,0.64,0,30.5,0,13.0,30.51,"(12.597701672081024, 77.06611866997898)"
935.2,123.32,509.15,58.73,56.15,0.74,0.0,356.65,-166.3,30.0,31.0,45.9,49.5,8,90,0.0,0,0.64,0,30.5,0,13.0,30.51,"(12.597733957576915, 77.06616430345882)"
935.3,123.61,509.16,57.85,57.35,0.78,0.0,356.45,-169.35,30.0,31.0,45.9,49.5,8,90,0.0,0,0.64,0,30.5,0,12.97,30.51,"(12.597766243072808, 77.06620993693866)"
935.4,123.88,509.17,56.72,58.0,0.85,0.0,356.4,-169.31,30.0,31.0,45.86,49.39,8,90,0.0,0,0.64,0,30.5,0,12.92,30.51,"(12.597798528568699, 77.06625557041849)"
935.5,124.22,509.18,55.67,57.0,0.84,0.0,356.4,-168.26,30.0,31.0,45.81,49.17,8,90,0.0,0,0.64,0,30.5,0,12.87,30.51,"(12.59783081406459, 77.06630120389833)"
935.6,124.49,509.19,53.72,55.5,0.67,0.0,356.59,-164.46,30.0,31.0,45.8,49.0,8,90,0.0,0,0.64,0,30.5,0,12.82,30.51,"(12.597863099560481, 77.06634683737818)"
935.7,124.68,509.2,51.32,54.29,0.65,0.0,356.84,-159.76,30.0,31.0,45.8,49.0,8,90,0.0,0,0.64,0,30.5,0,12.77,30.51,"(12.597895385056374, 77.06639247085802)"
935.8,124.93,509.21,48.96,51.0,0.58,0.0,357.5,-147.68,30.0,31.0,45.8,49.0,8,90,0.0,0,0.64,0,30.5,0,12.72,30.51,"(12.597927670552265, 77.06643810433785)"
935.9,125.17,509.22,46.02,44.74,0.46,0.0,358.3,-133.18,30.0,31.0,45.8,49.0,8,90,0.0,0,0.64,0,30.5,0,12.67,30.51,"(12.597959956048156, 77.06648373781769)"
936.0,125.32,509.23,43.44,38.09,0.25,0.0,359.4,-113.1,30.0,31.0,45.8,49.0,8,90,0.0,0,0.64,0,30.5,0,12.62,30.51,"(12.597992241544048, 77.06652937129753)"
936.1,125.48,509.24,42.15,31.0,0.2,0.0,360.6,-91.2,30.0,31.0,45.8,49.0,8,90,0.0,0,0.64,0,30.5,0,12.57,30.51,"(12.59802452703994, 77.06657500477738)"
936.2,125.57,509.25,40.83,25.15,0.23,0.0,361.62,-75.82,30.0,31.0,45.8,49.0,8,90,0.0,0,0.64,0,30.5,0,12.52,30.51,"(12.59805681253583, 77.0666206382572)"
936.3,125.61,509.25,38.68,20.34,0.13,0.0,362.57,-62.57,30.0,31.0,45.8,49.0,8,90,0.0,0,0.64,0,30.5,0,12.53,30.51,"(12.598089098031721, 77.06666627173705)"
936.4,125.6,509.26,37.75,16.84,0.08,0.0,363.14,-54.25,30.0,31.0,45.8,49.0,8,90,0.0,0,0.64,0,30.5,0,12.58,30.51,"(12.598121383527614, 77.06671190521689)"
936.5,125.59,509.27,36.88,14.67,-0.05,0.0,363.59,-47.55,30.0,31.0,45.8,49.0,8,90,0.0,0,0.64,0,30.5,0,12.63,30.51,"(12.598153669023505, 77.06675753869673)"
936.6,125.61,509.28,36.65,12.34,-0.09,0.0,364.0,-41.16,30.0,31.0,45.8,49.0,8,90,0.0,0,0.64,0,30.5,0,12.68,30.51,"(12.598185954519396, 77.06680317217656)"
936.7,125.63,509.29,36.65,10.0,-0.08,0.0,364.4,-34.85,30.0,31.0,45.8,49.0,8,90,0.0,0,0.64,0,30.5,0,12.73,30.51,"(12.598218240015287, 77.0668488056564)"
936.8,125.57,509.3,36.83,8.0,-0.18,0.0,364.61,-31.79,30.0,31.0,45.8,49.0,8,90,0.0,0,0.64,0,30.5,0,12.78,30.51,"(12.59825052551118, 77.06689443913625)"
936.9,125.5,509.31,36.83,8.19,-0.13,0.0,364.76,-29.79,30.0,31.0,45.8,49.0,8,90,0.0,0,0.64,0,30.5,0,12.83,30.51,"(12.59828281100707, 77.06694007261609)"
937.0,125.44,509.32,37.39,7.0,-0.2,0.0,364.95,-26.89,30.0,31.0,45.8,49.0,8,90,0.0,0,0.64,0,30.5,0,12.88,30.51,"(12.598315096502962, 77.06698570609592)"
937.1,125.4,509.33,39.55,6.0,-0.22,0.0,365.15,-23.69,30.0,31.0,45.8,49.0,8,90,0.0,0,0.64,0,30.5,0,12.93,30.51,"(12.598347381998854, 77.06703133957576)"
937.2,125.3,509.34,42.28,5.2,-0.19,0.0,365.28,-22.79,30.0,31.0,45.8,49.0,8,90,0.0,0,0.64,0,30.5,0,12.98,30.51,"(12.598379667494745, 77.0670769730556)"
937.3,125.22,509.35,44.32,4.8,-0.19,0.0,365.38,-22.64,30.0,31.0,45.8,49.0,8,90,0.0,0,0.64,0,30.5,0,13.0,30.51,"(12.598411952990636, 77.06712260653545)"
937.4,125.15,509.36,46.2,6.0,-0.18,0.0,365.25,-24.67,30.0,31.0,45.8,49.0,8,90,0.0,0,0.64,0,30.5,0,13.0,30.51,"(12.598444238486527, 77.06716824001529)"
937.5,125.15,509.36,48.49,6.8,-0.18,0.0,365.05,-27.42,30.0,31.0,45.8,49.0,8,90,0.0,0,0.64,0,30.5,0,13.0,30.51,"(12.59847652398242, 77.06721387349512)"
937.6,125.08,509.37,50.03,7.7,-0.17,0.0,364.85,-31.41,30.0,31.0,45.8,49.0,8,90,0.0,0,0.64,0,30.5,0,13.0,30.51,"(12.59850880947831, 77.06725950697496)"
937.7,125.0,509.38,50.55,9.27,-0.14,0.0,364.65,-35.81,30.0,31.0,45.8,49.0,8,90,0.0,0,0.64,0,30.5,0,13.0,30.51,"(12.598541094974202, 77.0673051404548)"
937.8,124.93,509.39,51.57,11.31,0.03,0.0,364.34,-41.5,30.0,31.0,45.8,49.0,8,90,0.0,0,0.64,0,30.5,0,13.0,30.51,"(12.598573380470095, 77.06735077393465)"
937.9,124.92,509.4,53.89,13.23,-0.03,0.0,363.99,-47.6,30.0,31.0,45.8,49.0,8,90,0.0,0,0.64,0,30.5,0,13.0,30.51,"(12.598605665965986, 77.06739640741448)"
938.0,124.94,509.41,56.52,16.04,-0.02,0.0,363.41,-57.24,30.0,31.0,45.8,49.0,8,90,0.0,0,0.64,0,30.5,0,13.0,30.51,"(12.598637951461876, 77.06744204089432)"
938.1,124.98,509.42,57.43,19.76,0.08,0.0,362.76,-68.04,30.0,31.0,45.8,49.0,8,90,0.0,0,0.64,0,30.5,0,13.0,30.51,"(12.598670236957767, 77.06748767437416)"
938.2,125.05,509.43,57.76,24.75,0.24,0.0,362.0,-80.16,30.0,31.0,45.8,49.0,8,90,0.0,0,0.64,0,30.5,0,13.0,30.51,"(12.59870252245366, 77.067533307854)"
938.3,125.13,509.44,58.3,29.52,0.32,0.0,361.2,-92.71,30.0,31.0,45.8,49.0,8,90,0.0,0,0.6,0,30.5,0,13.0,30.51,"(12.598734807949551, 77.06757894133384)"
938.4,125.24,509.45,58.38,33.5,0.37,0.0,360.59,-103.79,30.0,31.0,45.8,49.0,8,90,0.0,0,0.6,0,30.5,0,13.0,30.51,"(12.598767093445442, 77.06762457481368)"
938.5,125.37,509.46,58.3,37.0,0.36,0.0,360.04,-114.39,30.0,31.0,45.8,49.0,8,90,0.0,0,0.6,0,30.5,0,13.0,30.51,"(12.598799378941333, 77.06767020829352)"
938.6,125.45,509.47,58.23,40.0,0.36,0.0,359.52,-121.63,30.0,31.0,45.76,49.0,8,90,0.0,0,0.6,0,30.5,0,13.0,30.51,"(12.598831664437226, 77.06771584177336)"
938.7,125.59,509.47,58.23,41.5,0.42,0.0,359.02,-127.78,30.0,31.0,45.71,49.0,8,90,0.0,0,0.6,0,30.5,0,13.0,30.51,"(12.598863949933117, 77.06776147525319)"
938.8,125.75,509.48,58.23,44.0,0.45,0.0,358.64,-133.63,30.0,31.0,45.7,49.0,8,90,0.0,0,0.6,0,30.5,0,13.0,30.51,"(12.598896235429008, 77.06780710873304)"
938.9,125.93,509.49,58.23,45.75,0.45,0.0,358.29,-139.38,30.0,31.0,45.7,49.0,8,90,0.0,0,0.6,0,30.5,0,13.0,30.51,"(12.5989285209249, 77.06785274221288)"
939.0,126.15,509.5,58.08,46.51,0.52,0.0,358.09,-143.02,30.0,31.0,45.7,49.0,8,90,0.0,0,0.6,0,30.5,0,13.0,30.51,"(12.598960806420791, 77.06789837569272)"
939.1,126.32,509.51,57.93,47.74,0.54,0.0,357.94,-145.97,30.0,31.0,45.7,49.0,8,90,0.0,0,0.6,0,30.5,0,13.0,30.51,"(12.598993091916682, 77.06794400917255)"
939.2,126.54,509.52,57.68,49.0,0.64,0.0,357.67,-148.77,30.0,31.0,45.7,49.0,8,90,0.0,0,0.6,0,30.5,0,13.0,30.51,"(12.599025377412573, 77.06798964265239)"
939.3,126.74,509.53,57.28,49.73,0.66,0.0,357.37,-151.52,30.0,31.0,45.7,49.0,8,90,0.0,0,0.6,0,30.5,0,13.0,30.51,"(12.599057662908466, 77.06803527613224)"
939.4,126.98,509.54,56.15,50.5,0.65,0.0,357.26,-153.07,30.0,31.0,45.7,49.0,8,90,0.0,0,0.6,0,30.5,0,13.0,30.51,"(12.599089948404357, 77.06808090961208)"
939.5,127.19,509.55,55.76,50.78,0.76,0.0,357.21,-154.22,30.0,31.0,45.7,49.0,8,90,0.0,0,0.6,0,30.5,0,13.0,30.51,"(12.599122233900248, 77.0681265430919)"
939.6,127.46,509.56,54.22,49.8,0.62,0.0,357.31,-151.9,30.0,31.0,45.7,49.0,8,90,0.0,0,0.6,0,30.5,0,13.0,30.51,"(12.59915451939614, 77.06817217657175)"
939.7,127.68,509.57,51.85,48.59,0.53,0.0,357.46,-148.45,30.0,31.0,45.7,49.0,8,90,0.0,0,0.6,0,30.5,0,13.0,30.51,"(12.599186804892032, 77.06821781005159)"
939.8,127.86,509.58,49.9,46.82,0.45,0.0,357.91,-139.65,30.0,31.0,45.7,49.0,8,90,0.0,0,0.6,0,30.5,0,13.0,30.51,"(12.599219090387923, 77.06826344353144)"
939.9,128.02,509.58,48.34,43.64,0.42,0.0,358.46,-129.1,30.0,31.0,45.7,49.0,8,90,0.0,0,0.64,0,30.5,0,13.0,30.51,"(12.599251375883814, 77.06830907701128)"
940.0,128.17,509.59,44.49,39.96,0.46,0.0,359.43,-112.64,30.0,31.0,45.7,49.0,8,90,0.0,0,0.63,0,30.5,0,13.0,30.51,"(12.599283661379706, 77.0683547104911)"
940.1,128.23,509.6,41.28,32.51,0.22,0.0,360.53,-94.24,30.0,31.0,45.7,49.0,8,90,0.0,0,0.63,0,30.5,0,13.0,30.51,"(12.599315946875597, 77.06840034397095)"
940.2,128.28,509.61,40.37,25.59,0.2,0.0,361.48,-78.36,30.0,31.0,45.66,49.0,8,90,0.0,0,0.62,0,30.5,0,13.0,30.51,"(12.599348232371488, 77.06844597745079)"
940.3,128.34,509.62,40.08,19.9,0.25,0.0,362.38,-63.31,30.12,31.0,45.61,49.0,8,90,0.0,0,0.62,0,30.5,0,13.0,30.51,"(12.599380517867381, 77.06849161093064)"
940.4,128.39,509.63,40.08,16.45,0.03,0.0,362.98,-54.48,31.0,31.0,45.6,49.0,8,90,0.0,0,0.61,0,30.5,0,13.0,30.51,"(12.599412803363272, 77.06853724441046)"
940.5,128.39,509.64,40.08,13.95,-0.03,0.0,363.48,-47.68,31.0,31.0,45.6,49.0,8,90,0.0,0,0.61,0,30.5,0,13.0,30.51,"(12.599445088859163, 77.06858287789031)"
940.6,128.32,509.65,40.08,12.45,-0.12,0.0,363.83,-42.69,31.0,31.0,45.6,49.0,8,90,0.0,0,0.6,0,30.5,0,13.0,30.51,"(12.599477374355054, 77.06862851137015)"
940.7,128.25,509.66,39.93,11.5,-0.27,0.0,364.13,-38.29,31.0,31.0,45.6,49.0,8,90,0.0,0,0.6,0,30.5,0,13.0,30.51,"(12.599509659850947, 77.06867414485)"
940.8,128.18,509.67,39.93,9.96,-0.16,0.0,364.35,-35.02,31.0,31.0,45.6,49.0,8,90,0.0,0,0.6,0,30.5,0,13.0,30.51,"(12.599541945346838, 77.06871977832982)"
940.9,128.04,509.68,39.93,8.96,-0.4,0.0,364.55,-32.11,31.0,31.0,45.6,49.0,8,90,0.0,0,0.6,0,30.5,0,13.0,30.51,"(12.599574230842729, 77.06876541180966)"
941.0,127.98,509.69,40.55,7.52,-0.4,0.0,364.75,-29.29,31.0,31.0,45.6,49.0,8,90,0.0,0,0.6,0,30.5,0,13.0,30.51,"(12.599606516338621, 77.06881104528951)"
941.1,127.89,509.7,40.86,6.96,-0.29,0.0,364.95,-26.49,31.0,31.0,45.6,49.0,8,90,0.0,0,0.6,0,30.5,0,13.0,30.51,"(12.599638801834512, 77.06885667876935)"
941.2,127.78,509.7,42.71,5.5,-0.38,0.0,365.04,-25.46,31.0,31.0,45.6,49.0,8,90,0.0,0,0.6,0,30.5,0,13.0,30.51,"(12.599671087330403, 77.06890231224918)"
941.3,127.66,509.71,44.57,5.5,-0.22,0.0,365.09,-25.01,31.0,31.0,45.6,49.0,8,90,0.0,0,0.61,0,30.5,0,12.97,30.51,"(12.599703372826294, 77.06894794572902)"
941.4,127.49,509.72,45.95,7.0,-0.15,0.0,364.99,-27.27,31.0,31.0,45.6,49.0,8,90,0.0,0,0.63,0,30.5,0,12.92,30.51,"(12.599735658322187, 77.06899357920886)"
941.5,127.4,509.73,47.05,8.0,-0.15,0.0,364.84,-30.42,31.0,31.0,45.6,49.0,8,90,0.0,0,0.64,0,30.5,0,12.87,30.51,"(12.599767943818078, 77.06903921268871)"
941.6,127.35,509.74,48.12,8.01,-0.1,0.0,364.69,-33.27,31.0,31.0,45.6,49.0,8,90,0.0,0,0.63,0,30.5,0,12.82,30.51,"(12.599800229313969, 77.06908484616854)"
941.7,127.27,509.75,49.22,9.48,-0.26,0.0,364.54,-36.02,31.0,31.0,45.6,49.0,8,90,0.0,0,0.63,0,30.5,0,12.77,30.51,"(12.59983251480986, 77.06913047964838)"
941.8,127.22,509.76,50.14,10.47,-0.1,0.0,364.35,-38.96,31.0,31.0,45.6,49.0,8,90,0.0,0,0.62,0,30.5,0,12.72,30.51,"(12.599864800305753, 77.06917611312822)"
941.9,127.15,509.77,51.06,11.48,-0.01,0.0,364.15,-41.96,31.0,31.0,45.6,49.0,8,90,0.0,0,0.62,0,30.5,0,12.67,30.51,"(12.599897085801643, 77.06922174660806)"
942.0,127.12,509.78,51.71,13.45,-0.11,0.0,363.87,-46.92,31.0,31.0,45.6,49.0,8,90,0.0,0,0.61,0,30.5,0,12.62,30.51,"(12.599929371297534, 77.06926738008791)"
942.1,127.09,509.79,52.03,15.0,0.06,0.0,363.57,-52.52,31.0,31.0,45.6,49.0,8,90,0.0,0,0.61,0,30.5,0,12.57,30.51,"(12.599961656793427, 77.06931301356774)"
942.2,127.06,509.8,52.03,17.0,0.0,0.0,363.2,-58.27,31.0,31.0,45.6,49.0,8,90,0.0,0,0.6,0,30.5,0,12.52,30.51,"(12.599993942289318, 77.06935864704758)"
942.3,127.02,509.81,52.63,19.93,0.1,0.0,362.8,-64.07,31.0,31.0,45.6,49.0,8,90,0.0,0,0.6,0,30.5,0,12.5,30.51,"(12.600026227785209, 77.06940428052742)"
942.4,127.01,509.81,53.88,21.0,-0.02,0.0,362.47,-69.83,31.0,31.0,45.6,49.0,8,90,0.0,0,0.6,0,30.5,0,12.5,30.51,"(12.6000585132811, 77.06944991400727)"
942.5,127.02,509.82,54.49,23.47,0.03,0.0,362.17,-75.58,31.0,31.0,45.6,49.0,8,90,0.0,0,0.6,0,30.5,0,12.5,30.51,"(12.600090798776993, 77.0694955474871)"
942.6,127.07,509.83,54.65,25.47,0.21,0.0,361.84,-81.18,31.0,31.0,45.6,49.0,8,90,0.0,0,0.6,0,30.5,0,12.5,30.51,"(12.600123084272884, 77.06954118096694)"
942.7,127.11,509.84,54.65,27.0,0.3,0.0,361.49,-86.73,31.0,31.0,45.6,49.0,8,90,0.0,0,0.6,0,30.5,0,12.5,30.51,"(12.600155369768775, 77.06958681444678)"
942.8,127.12,509.85,54.65,29.5,0.45,0.0,361.14,-91.68,31.0,31.0,45.6,49.0,8,90,0.0,0,0.6,0,30.5,0,12.5,30.51,"(12.600187655264667, 77.06963244792662)"
942.9,127.08,509.86,54.5,31.5,0.33,0.0,360.79,-96.43,31.0,31.0,45.6,49.0,8,90,0.0,0,0.6,0,30.5,0,12.5,30.51,"(12.600219940760558, 77.06967808140645)"
943.0,127.17,509.87,54.5,32.45,0.32,0.0,360.59,-99.41,31.0,31.0,45.6,49.0,8,90,0.0,0,0.6,0,30.5,0,12.5,30.51,"(12.60025222625645, 77.0697237148863)"
943.1,127.33,509.88,54.33,32.95,0.34,0.0,360.44,-101.81,31.0,31.0,45.6,49.0,8,90,0.0,0,0.6,0,30.5,0,12.5,30.51,"(12.60028451175234, 77.06976934836614)"
943.2,127.45,509.89,54.18,33.55,0.2,0.0,360.25,-105.04,31.0,31.0,45.6,49.0,8,90,0.0,0,0.6,0,30.5,0,12.5,30.51,"(12.600316797248233, 77.06981498184598)"
943.3,127.55,509.9,54.05,34.95,0.26,0.0,360.05,-108.54,31.0,31.0,45.6,49.0,8,90,0.0,0,0.6,0,30.5,0,12.5,30.51,"(12.600349082744124, 77.06986061532581)"
943.4,127.63,509.91,53.59,35.95,0.22,0.0,359.85,-111.73,31.0,31.0,45.6,49.0,8,90,0.0,0,0.6,0,30.5,0,12.5,30.51,"(12.600381368240015, 77.06990624880565)"
943.5,127.68,509.92,52.82,36.95,0.31,0.0,359.65,-114.83,31.0,31.0,45.6,49.0,8,90,0.0,0,0.6,0,30.5,0,12.5,30.51,"(12.600413653735908, 77.0699518822855)"
943.6,127.79,509.92,51.6,37.5,0.52,0.0,359.64,-114.51,31.0,31.0,45.6,49.0,8,90,0.0,0,0.6,0,30.5,0,12.5,30.51,"(12.600445939231799, 77.06999751576534)"
943.7,127.89,509.93,50.64,37.0,0.35,0.0,359.69,-113.06,31.0,31.0,45.6,49.0,8,90,0.0,0,0.6,0,30.5,0,12.5,30.51,"(12.60047822472769, 77.07004314924517)"
943.8,127.97,509.94,49.28,36.0,0.42,0.0,359.89,-108.33,31.0,31.0,45.56,49.0,8,90,0.0,0,0.6,0,30.5,0,12.5,30.51,"(12.60051051022358, 77.07008878272501)"
943.9,128.09,509.95,47.1,34.5,0.26,0.0,360.14,-102.53,31.0,31.0,45.51,49.0,8,90,0.0,0,0.6,0,30.5,0,12.5,30.51,"(12.600542795719473, 77.07013441620485)"
944.0,128.2,509.96,45.25,30.59,0.21,0.0,360.69,-92.93,31.0,31.0,45.5,49.0,8,90,0.0,0,0.6,0,30.5,0,12.5,30.51,"(12.600575081215364, 77.0701800496847)"
944.1,128.16,509.97,43.39,26.14,0.27,0.0,361.34,-82.08,31.0,31.0,45.5,49.0,8,90,0.0,0,0.6,0,30.5,0,12.5,30.51,"(12.600607366711255, 77.07022568316452)"
944.2,128.2,509.98,41.8,23.07,0.0,0.0,361.95,-72.58,31.0,31.0,45.5,49.0,8,90,0.0,0,0.6,0,30.5,0,12.5,30.51,"(12.600639652207146, 77.07027131664437)"
944.3,128.22,509.99,40.6,19.57,0.05,0.0,362.55,-63.53,31.0,31.0,45.5,49.0,8,90,0.0,0,0.6,0,30.5,0,12.5,30.51,"(12.600671937703039, 77.07031695012421)"
944.4,128.12,510.0,39.52,17.57,-0.01,0.0,363.04,-55.2,31.0,31.0,45.5,49.0,8,90,0.0,0,0.6,0,30.5,0,12.5,30.51,"(12.60070422319893, 77.07036258360405)"
944.5,127.98,510.01,37.5,15.07,-0.21,0.0,363.49,-47.1,31.0,31.0,45.5,49.0,8,90,0.0,0,0.6,0,30.5,0,12.5,30.51,"(12.60073650869482, 77.0704082170839)"
944.6,128.05,510.02,36.69,11.5,0.0,0.0,363.9,-40.66,31.0,31.0,45.5,49.0,8,90,0.0,0,0.6,0,30.5,0,12.5,30.51,"(12.600768794190714, 77.07045385056372)"
944.7,128.03,510.03,36.4,10.39,-0.16,0.0,364.3,-34.76,31.0,31.0,45.5,49.0,8,90,0.0,0,0.6,0,30.5,0,12.5,30.51,"(12.600801079686605, 77.07049948404357)"
